Year,RegionID,Zipcode,City,State,Metro,CountyName,ZRI,lat,lon
2013,62122,11436,New York,NY,New York-Newark-Jersey City,Queens County,1696.5,40.675818,-73.796661
2013,62179,11691,New York,NY,New York-Newark-Jersey City,Queens County,1688.0,40.601261,-73.761646
2013,62180,11692,New York,NY,New York-Newark-Jersey City,Queens County,1676.0,40.594153999999996,-73.791986
2013,62181,11693,New York,NY,New York-Newark-Jersey City,Queens County,1703.5,40.590916,-73.809715
2013,62182,11694,New York,NY,New York-Newark-Jersey City,Queens County,1742.5,40.57827,-73.844762
2013,62184,11697,New York,NY,New York-Newark-Jersey City,Queens County,1769.5,40.552684,-73.924526
2013,95982,90001,Florence-Graham,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1628.5,33.974026,-118.24951000000001
2013,95983,90002,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1655.0,33.949099,-118.24673700000001
2013,95984,90003,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1652.0,33.964131,-118.272783
2013,95985,90004,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2434.5,34.076198,-118.310722
2013,95986,90005,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2340.0,34.059163,-118.30689199999999
2013,95987,90006,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1888.5,34.048041,-118.294177
2013,95988,90007,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1796.0,34.028127000000005,-118.28483
2013,95989,90008,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2200.0,34.009552,-118.346724
2013,95991,90010,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2661.5,34.062148,-118.31588899999998
2013,95992,90011,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1691.5,34.007090000000005,-118.25868100000001
2013,95993,90012,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1857.0,34.065975,-118.238642
2013,95994,90013,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1879.0,34.045405,-118.240454
2013,95995,90014,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1757.0,34.043146,-118.251746
2013,95996,90015,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2277.5,34.039378,-118.2663
2013,95997,90016,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1905.5,34.028331,-118.35433799999998
2013,95998,90017,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2079.5,34.052913000000004,-118.26433999999999
2013,95999,90018,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1833.0,34.028887,-118.31718300000001
2013,96000,90019,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2289.5,34.049841,-118.33846000000001
2013,96001,90020,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1954.0,34.066379,-118.30986999999999
2013,96003,90022,East Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1718.0,34.023728000000006,-118.156275
2013,96004,90023,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1648.0,34.022502,-118.19961299999999
2013,96005,90024,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3252.5,34.065740000000005,-118.435025
2013,96006,90025,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2717.5,34.045421000000005,-118.44587299999999
2013,96007,90026,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2056.5,34.080017,-118.262643
2013,96008,90027,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2755.5,34.127607,-118.29638700000001
2013,96009,90028,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2184.5,34.099911999999996,-118.32691200000001
2013,96010,90029,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1972.5,34.089847999999996,-118.294661
2013,96012,90031,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1764.5,34.084196999999996,-118.20856699999999
2013,96013,90032,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1781.5,34.078294,-118.18578500000001
2013,96014,90033,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1650.5,34.05038,-118.211991
2013,96015,90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2535.0,34.030578000000006,-118.39961299999999
2013,96016,90035,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2945.0,34.051819,-118.383582
2013,96017,90036,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3104.5,34.070409999999995,-118.35041100000001
2013,96018,90037,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1723.0,34.002717,-118.28748600000002
2013,96019,90038,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2165.0,34.088475,-118.32552700000001
2013,96020,90039,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2245.0,34.111885,-118.26103300000001
2013,96021,90040,Commerce,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1754.5,33.994523,-118.149952
2013,96022,90041,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2179.0,34.137412,-118.20760700000001
2013,96023,90042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1901.5,34.114708,-118.192098
2013,96024,90043,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2004.5,33.988504999999996,-118.336358
2013,96025,90044,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1684.0,33.952725,-118.291904
2013,96026,90045,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2809.0,33.942143,-118.417309
2013,96027,90046,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2944.5,34.10781,-118.362247
2013,96028,90047,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1812.0,33.953621000000005,-118.30956299999998
2013,96029,90048,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3304.0,34.072925,-118.37271100000001
2013,96030,90049,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6191.0,34.09254,-118.491064
2013,96037,90056,Ladera Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2886.0,33.988046999999995,-118.37036100000002
2013,96038,90057,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1770.5,34.061735,-118.276757
2013,96040,90059,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1693.0,33.926262,-118.24988300000001
2013,96042,90061,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1705.0,33.921279999999996,-118.27418600000001
2013,96043,90062,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1785.0,34.003638,-118.308806
2013,96044,90063,East Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1655.0,34.045105,-118.185914
2013,96045,90064,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3463.5,34.037251,-118.423573
2013,96046,90065,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2067.5,34.109595,-118.22868899999999
2013,96047,90066,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2918.5,34.002028,-118.430656
2013,96048,90067,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3461.5,34.057596999999994,-118.41399799999999
2013,96049,90068,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3431.0,34.129771999999996,-118.33098899999999
2013,96050,90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2771.5,34.09383,-118.381698
2013,96058,90077,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6686.5,34.108022999999996,-118.45696399999999
2013,96072,90094,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2765.0,33.975409,-118.417
2013,96083,90201,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1737.0,33.970343,-118.17136799999999
2013,96086,90210,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,12760.0,34.100516999999996,-118.41463
2013,96087,90211,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4848.0,34.064958000000004,-118.382979
2013,96088,90212,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5051.5,34.06221,-118.40196599999999
2013,96090,90220,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1736.0,33.88151,-118.234451
2013,96091,90221,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1702.0,33.885639000000005,-118.205808
2013,96092,90222,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1693.5,33.912246,-118.236773
2013,96095,90230,Culver City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2483.5,33.997862,-118.39361699999999
2013,96097,90232,Culver City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2779.5,34.019323,-118.391902
2013,96100,90240,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2194.0,33.955729,-118.118346
2013,96101,90241,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2138.5,33.940445000000004,-118.12902199999999
2013,96102,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2020.0,33.921793,-118.140588
2013,96103,90245,El Segundo,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2956.0,33.91714,-118.40426699999999
2013,96104,90247,Gardena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1882.5,33.890853,-118.29796699999999
2013,96105,90248,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2084.0,33.87834,-118.2841
2013,96106,90249,Gardena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2062.0,33.90139,-118.315697
2013,96107,90250,Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2071.5,33.914775,-118.348083
2013,96109,90254,Hermosa Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3429.0,33.864259000000004,-118.399303
2013,96110,90255,Huntington Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1709.5,33.979248,-118.21743799999999
2013,96111,90260,Lawndale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1920.5,33.88856,-118.35181299999999
2013,96113,90262,Lynwood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1757.5,33.923533,-118.200705
2013,96116,90265,Malibu,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,7302.0,34.066117,-118.84634199999999
2013,96117,90266,Manhattan Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5229.5,33.889151,-118.40212700000001
2013,96119,90270,Maywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1693.0,33.987728999999995,-118.18659699999999
2013,96120,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6920.5,34.092566999999995,-118.53436299999998
2013,96121,90274,Palos Verdes Estates,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5276.5,33.7801,-118.37241200000001
2013,96122,90275,Rancho Palos Verdes,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3726.5,33.753134,-118.36797299999999
2013,96123,90277,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3005.0,33.830006,-118.387124
2013,96124,90278,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2732.0,33.873215,-118.37036100000002
2013,96125,90280,South Gate,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1763.0,33.944159,-118.192761
2013,96126,90290,Topanga,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3298.0,34.107752000000005,-118.61621799999999
2013,96127,90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3313.5,33.993396000000004,-118.465193
2013,96128,90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3089.5,33.976463,-118.45526699999999
2013,96129,90293,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2455.0,33.947305,-118.43984099999999
2013,96133,90301,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1791.5,33.956526000000004,-118.358654
2013,96134,90302,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1786.0,33.975332,-118.35525200000001
2013,96135,90303,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1955.5,33.939766,-118.33108500000002
2013,96136,90304,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1825.0,33.937886,-118.35855900000001
2013,96137,90305,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2057.0,33.958890000000004,-118.330548
2013,96149,90402,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,9362.5,34.034665999999994,-118.50403899999999
2013,96150,90403,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3267.5,34.030755,-118.492101
2013,96151,90404,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2662.0,34.026607,-118.47363999999999
2013,96152,90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3359.5,34.011312,-118.46976200000002
2013,96159,90501,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2221.0,33.833744,-118.314022
2013,96160,90502,West Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1941.0,33.833181,-118.29206200000002
2013,96161,90503,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2624.5,33.839463,-118.353699
2013,96162,90504,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2324.5,33.867257,-118.330794
2013,96163,90505,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2790.0,33.807882,-118.34795700000001
2013,96169,90601,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2004.0,34.007844,-118.03036499999999
2013,96170,90602,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1943.5,33.972782,-118.022066
2013,96171,90603,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2184.0,33.945555,-117.990719
2013,96172,90604,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2089.0,33.927690999999996,-118.013828
2013,96173,90605,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1979.0,33.950295000000004,-118.02435200000001
2013,96174,90606,West Whittier-Los Nietos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1877.5,33.977272,-118.066363
2013,96190,90638,La Mirada,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2189.5,33.902045,-118.00896100000001
2013,96192,90640,Montebello,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1968.0,34.015444,-118.11101200000002
2013,96193,90650,Norwalk,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1872.0,33.906956,-118.08263999999998
2013,96197,90660,Pico Rivera,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1854.0,33.989523999999996,-118.08929499999999
2013,96201,90670,Santa Fe Springs,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1973.0,33.933565,-118.062611
2013,96204,90701,Artesia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2031.5,33.8676,-118.08061200000002
2013,96206,90703,Cerritos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2390.0,33.867743,-118.06947199999999
2013,96207,90704,Avalon,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2162.0,33.399248,-118.435601
2013,96208,90706,Bellflower,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1957.0,33.887821,-118.12725
2013,96210,90710,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2180.5,33.799904,-118.29866100000001
2013,96212,90712,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2122.5,33.849034,-118.147902
2013,96213,90713,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2149.5,33.847989,-118.112601
2013,96215,90715,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1990.0,33.841027000000004,-118.07914099999999
2013,96216,90716,Hawaiian Gardens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1712.0,33.830482,-118.073451
2013,96217,90717,Lomita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2176.0,33.793803999999994,-118.317172
2013,96220,90723,Paramount,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1715.5,33.898883000000005,-118.166629
2013,96221,90731,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1891.5,33.736323999999996,-118.279183
2013,96222,90732,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2226.0,33.74212,-118.312878
2013,96228,90744,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1785.5,33.779284000000004,-118.261723
2013,96229,90745,Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2014.5,33.822725,-118.264109
2013,96230,90746,Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2229.0,33.859171,-118.25227199999999
2013,96234,90755,Signal Hill,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1846.0,33.803430999999996,-118.16977
2013,96236,90802,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1524.0,33.745762,-118.20804199999999
2013,96237,90803,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2338.5,33.756289,-118.13063600000001
2013,96238,90804,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1716.0,33.781686,-118.14836499999998
2013,96239,90805,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1773.5,33.864616999999996,-118.180567
2013,96240,90806,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1843.0,33.805401,-118.187701
2013,96241,90807,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2121.5,33.827740000000006,-118.17482
2013,96242,90808,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2254.5,33.823943,-118.11133500000001
2013,96244,90810,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1820.5,33.819841,-118.222378
2013,96245,90813,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1644.0,33.782259,-118.196793
2013,96246,90814,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1987.5,33.771615999999995,-118.143627
2013,96247,90815,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2257.0,33.794348,-118.116391
2013,96265,91001,Altadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2321.0,34.194489000000004,-118.138263
2013,96267,91006,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2740.0,34.136258000000005,-118.02670400000001
2013,96268,91007,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2864.5,34.128284,-118.04773200000001
2013,96270,91010,Duarte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1887.5,34.141586,-117.957627
2013,96271,91011,La Canada Flintridge,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4436.0,34.222119,-118.20530600000001
2013,96273,91016,Monrovia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2081.0,34.1528,-118.000482
2013,96275,91020,La Crescenta-Montrose,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2180.5,34.211344,-118.230655
2013,96278,91024,Sierra Madre,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2532.5,34.168771,-118.05021599999999
2013,96280,91030,South Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2559.0,34.108957000000004,-118.15661499999999
2013,96282,91040,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2197.0,34.261962,-118.336078
2013,96284,91042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2171.5,34.322618,-118.23756999999999
2013,96289,91101,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1967.0,34.146628,-118.139476
2013,96291,91103,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2136.5,34.169538,-118.16494099999998
2013,96292,91104,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2211.0,34.165356,-118.123751
2013,96293,91105,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3274.0,34.13946,-118.16664899999999
2013,96294,91106,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2100.0,34.139402000000004,-118.128658
2013,96295,91107,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2401.0,34.155533,-118.086178
2013,96296,91108,San Marino,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6356.0,34.122671000000004,-118.11291100000001
2013,96320,91201,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2324.5,34.17051,-118.28946299999998
2013,96321,91202,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2388.0,34.168366,-118.267771
2013,96322,91203,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2015.0,34.153338,-118.262974
2013,96323,91204,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1954.0,34.136194,-118.260934
2013,96324,91205,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1986.5,34.13658,-118.24583899999999
2013,96325,91206,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2259.0,34.160359,-118.213769
2013,96326,91207,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2823.0,34.181267,-118.260225
2013,96327,91208,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2755.5,34.185665,-118.239497
2013,96330,91214,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2508.0,34.236302,-118.24918500000001
2013,96336,91301,Agoura Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3027.0,34.123286,-118.758541
2013,96337,91302,Calabasas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4511.5,34.123305,-118.671025
2013,96338,91303,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2087.0,34.198291999999995,-118.60091299999999
2013,96339,91304,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2418.0,34.224191999999995,-118.632384
2013,96341,91306,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2242.0,34.209532,-118.57756299999998
2013,96342,91307,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2518.0,34.200834,-118.6649
2013,96346,91311,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2447.0,34.292427,-118.602317
2013,96349,91316,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2338.5,34.160236,-118.515472
2013,96352,91321,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2038.5,34.368158,-118.48913
2013,96354,91324,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2414.5,34.238208,-118.55028999999999
2013,96355,91325,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2495.5,34.237519,-118.51771200000002
2013,96356,91326,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2801.5,34.281486,-118.556005
2013,96361,91331,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1997.0,34.255441999999995,-118.421314
2013,96364,91335,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2179.0,34.200175,-118.540958
2013,96366,91340,San Fernando,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1958.5,34.286687,-118.43508
2013,96368,91342,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2155.5,34.326584000000004,-118.38226100000001
2013,96369,91343,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2284.5,34.237912,-118.48230600000001
2013,96370,91344,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2458.0,34.294615,-118.507001
2013,96371,91345,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2187.0,34.265879,-118.456748
2013,96373,91350,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2294.0,34.442163,-118.50084299999999
2013,96374,91351,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2102.0,34.441531,-118.44818300000001
2013,96375,91352,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2036.0,34.230854,-118.36585600000001
2013,96377,91354,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2390.5,34.464834,-118.554077
2013,96378,91355,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2249.0,34.436659999999996,-118.67598400000001
2013,96379,91356,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2957.0,34.155097,-118.54755300000001
2013,96387,91364,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3092.0,34.15404,-118.593153
2013,96389,91367,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2566.0,34.177310999999996,-118.61570400000001
2013,96395,91381,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2828.0,34.384728,-118.64733400000001
2013,96398,91384,Castaic,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2391.5,34.506627,-118.699048
2013,96401,91387,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2255.0,34.402506,-118.36341999999999
2013,96403,91390,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2496.5,34.469553000000005,-118.54188700000002
2013,96410,91401,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2412.0,34.178483,-118.43179099999999
2013,96411,91402,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1953.5,34.222506,-118.444689
2013,96412,91403,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2847.5,34.147149,-118.463365
2013,96414,91405,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2153.5,34.199824,-118.44760900000001
2013,96415,91406,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2199.5,34.195685,-118.490752
2013,96420,91411,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2247.0,34.178521999999994,-118.45923400000001
2013,96424,91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2822.5,34.148617,-118.433298
2013,96426,91436,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4259.5,34.149588,-118.48970800000001
2013,96433,91501,Burbank,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2365.5,34.2044,-118.287527
